อ๎์ๅ๐ ๐ๅ้๑เ;ส๎ไ เ/๊;ส๎ไ เ/๏;ฤเ๒เ โ๛๋ๅ๒เ;น ไ๎ใ๎โ๎๐เ;ส๎๋-โ๎ ๏เ๑๑.;
5อ531;5อ;ฯหส;05.06.24;;188;
ศล5685;ศล;ฯะห;05.06.24;;0;
ำ6221;ำ6;ฤฬฤ;05.06.24;95หอ/22;215;
ำ6773;ำ6;ลสม;05.06.24;95หอ/22;112;
หภ168;หภ;อำะ;05.06.24;;92;
ำ62865;ำ6;ฬะย;05.06.24;95หอ/22;157;
ศอ2049;ศอ;ลสม;05.06.24;;83;
ิย6230;ิย;อฦั;05.06.24;สหึ-696-22-P07;0;
ิย6780;ิย;อำะ;05.06.24;;0;
ย2941;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;102;
ำ6273;ำ6;ฤฬฤ;05.06.24;95หอ/22;148;
ิย7030;ิย;อฦั;05.06.24;สหึ-696-22-P07;0;
5อ505;5อ;ฯหส;05.06.24;;146;
หภ187;หภ;อำะ;05.06.24;;92;
5อ511;5อ;ฯหส;05.06.24;;188;
ย2975;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;135;
ำ6524;ำ6;ัฮื;05.06.24;95หอ/22;85;
5อ146;5อ;ฯหส;05.06.24;;182;
5อ509;5อ;ฯหส;05.06.24;;151;
SZ215;SZ;ฤุม;05.06.24;338ภะ/21;156;
ศอ1097;ศอ;ลสม;05.06.24;;101;
ำ6371;ำ6;ฤฬฤ;05.06.24;95หอ/22;232;
5อ597;5อ;ฯหส;05.06.24;;190;
ศล4610;ศล;ฯะห;05.06.24;;46;
ำ6172;ำ6;ัฮื;05.06.24;95หอ/22;65;
ฤ2120;ฤ2;ฯหส;05.06.24;;43;
Þา105;Þา;ลสม;05.06.24;;54;
ำ6783;ำ6;ฤฬฤ;05.06.24;95หอ/22;161;
ำ62705;ำ6;อฦย;05.06.24;95หอ/22;162;
ะฤ106;ะฤ;มรู;05.06.24;;69;
ำ6279;ำ6;ฤฬฤ;05.06.24;95หอ/22;164;
ัำ1411;ัำ;ลสม;05.06.24;;136;
ำ6223;ำ6;ลสม;05.06.24;95หอ/22;169;
ิย6880;ิย;มรู;05.06.24;;0;
Þา281;Þา;ลสม;05.06.24;;67;
5อ507;5อ;ฯหส;05.06.24;;143;
ฤะ332;ฤะ;ัสื;05.06.24;;177;
ำ6261;ำ6;ฤฬฤ;05.06.24;95หอ/22;160;
ำ6274;ำ6;ลสม;05.06.24;95หอ/22;130;
ำ61367;ำ6;ฤฬฤ;05.06.24;95หอ/22;226;
ฤะ594;ฤะ;รัย;05.06.24;;149;
ศอ1342;ศอ;อฦั;05.06.24;;82;
5อ545;5อ;ฯหส;05.06.24;;190;
ำ62920;ำ6;ีฤา;05.06.24;95หอ/22;127;
ำ62634;ำ6;วยะ;05.06.24;95หอ/22;212;
ำ6306;ำ6;ัฮื;05.06.24;95หอ/22;84;
5อ532;5อ;ัสื;05.06.24;;186;
ศอ1369;ศอ;ัสื;05.06.24;;83;
ศอ2050;ศอ;ฮอร;05.06.24;;59;
ำ6146;ำ6;ัฮื;05.06.24;95หอ/22;92;
5อ280;5อ;ัสื;05.06.24;;180;
ำ6403;ำ6;ลสม;05.06.24;95หอ/22;125;
ำ68445;ำ6;ฦำส;05.06.24;95หอ/22;165;
ัำ1211;ัำ;ัสื;05.06.24;;179;
ำ6153;ำ6;ฤฬฤ;05.06.24;95หอ/22;234;
5อ510;5อ;อฦั;05.06.24;;151;
ำ62950;ำ6;วยะ;05.06.24;95หอ/22;83;
ย2961;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;71;
ำ6377;ำ6;ฤฬฤ;05.06.24;95หอ/22;164;
ำ6427;ำ6;ฤฬฤ;05.06.24;95หอ/22;214;
ำ6627;ำ6;ฤฬฤ;05.06.24;95หอ/22;231;
ำ61343;ำ6;ฤฬฤ;05.06.24;95หอ/22;182;
ฤะ330;ฤะ;รัย;05.06.24;;186;
ำ6124;ำ6;ัฮื;05.06.24;95หอ/22;204;
ะร825;ะร;ลสม;05.06.24;;50;
ิย6352;ิย;อฦั;05.06.24;สหึ-696-22-P07;0;
ัำ1401;ัำ;ลสม;05.06.24;;148;
ำ6219;ำ6;ลสม;05.06.24;95หอ/22;163;
ำ6547;ำ6;ฯหส;05.06.24;95หอ/22;238;
SZ216;SZ;ภหภ;05.06.24;338ภะ/21;189;
หภ9736;หภ;อำะ;05.06.24;;79;
ัำ1357;ัำ;รัย;05.06.24;;145;
ำ62468;ำ6;ฮุุ;05.06.24;95หอ/22;207;
ั75336;ั7;อำะ;05.06.24;;0;
ำ6407;ำ6;ฤฬฤ;05.06.24;95หอ/22;145;
ำ62954;ำ6;ฤุม;05.06.24;95หอ/22;127;
ำ6222;ำ6;ัฮื;05.06.24;95หอ/22;111;
ำ6391;ำ6;ฯหส;05.06.24;95หอ/22;229;
ัำ1521;ัำ;อำะ;05.06.24;;157;
ย2937;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;105;
ัำ1219;ัำ;ัสื;05.06.24;;159;
ัำ1417;ัำ;ลสม;05.06.24;;169;
Þา282;Þา;ัสื;05.06.24;;69;
ิย9998;ิย;ลสม;05.06.24;;0;
ย2939;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;102;
ิย6418;ิย;ลสม;05.06.24;;0;
5อ513;5อ;ฯหส;05.06.24;;190;
ย2951;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;105;
ั76362;ั7;ลสม;05.06.24;;0;
ำ6083;ำ6;ลสม;05.06.24;95หอ/22;164;
ำ6174;ำ6;ลสม;05.06.24;95หอ/22;131;
ฮฯ205;ฮฯ;อำะ;05.06.24;สหึ-696-22-P07;0;
ำ6205;ำ6;ลสม;05.06.24;95หอ/22;140;
ำ6269;ำ6;ฤฬฤ;05.06.24;95หอ/22;160;
5อ818;5อ;ัสื;05.06.24;;191;
5อ148;5อ;ฯหส;05.06.24;;138;
5อ517;5อ;ฯหส;05.06.24;;94;
ั75018;ั7;ลสม;05.06.24;;0;
ำ63557;ำ6;ฤฬฤ;05.06.24;95หอ/22;224;
Þย215;Þย;ัสื;05.06.24;;40;
ำ6663;ำ6;ฯหส;05.06.24;95หอ/22;168;
ศอ1103;ศอ;ลสม;05.06.24;;92;
หภ385;หภ;อำะ;05.06.24;;184;
ำ6300;ำ6;ลสม;05.06.24;95หอ/22;159;
ำ61368;ำ6;ยหภ;05.06.24;95หอ/22;235;
ิย6106;ิย;อฦั;05.06.24;สหึ-696-22-P07;0;
ย2783;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;169;
าศ925;าศ;อฦั;05.06.24;;75;
Þย592;Þย;ัสื;05.06.24;;29;
ั75032;ั7;ัสื;05.06.24;;0;
ำ6431;ำ6;ฤฬฤ;05.06.24;95หอ/22;164;
5อ547;5อ;ฯหส;05.06.24;;186;
ย2949;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;74;
ัำ1685;ัำ;ัสื;05.06.24;;150;
ำ62904;ำ6;ฮุุ;05.06.24;95หอ/22;122;
หภ121;หภ;ลสม;05.06.24;;88;
หภ146;หภ;อำะ;05.06.24;;86;
ำ6280;ำ6;ัฮื;05.06.24;95หอ/22;156;
ัำ2973;ัำ;อฦั;05.06.24;;149;
ำ62411;ำ6;ฤฬฤ;05.06.24;95หอ/22;229;
Þา542;Þา;อำะ;05.06.24;;119;
ัำ2919;ัำ;ลสม;05.06.24;;148;
ศอ1079;ศอ;ลสม;05.06.24;;69;
ำ6321;ำ6;ลสม;05.06.24;95หอ/22;162;
5อ276;5อ;ฯหส;05.06.24;;184;
5อ541;5อ;ฯหส;05.06.24;;191;
ัำ1403;ัำ;ลสม;05.06.24;;154;
5อ581;5อ;ฯหส;05.06.24;;190;
ิย6790;ิย;ลสม;05.06.24;;0;
ฤะ6862;ฤะ;รัย;05.06.24;;185;
ิย6254;ิย;อฦั;05.06.24;สหึ-696-22-P07;0;
ัำ800;ัำ;อฦั;05.06.24;;152;
ัำ2957;ัำ;ัสื;05.06.24;;145;
SZ041;SZ;ฤุม;05.06.24;338ภะ/21;204;
ำ6619;ำ6;ัฮื;05.06.24;95หอ/22;157;
Þา302;Þา;ลสม;05.06.24;;70;
ย28167;ย2;รฬห;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;192;
ำ6378;ำ6;ัฮื;05.06.24;95หอ/22;111;
ิย6949;ิย;ัสื;05.06.24;;0;
ำ68446;ำ6;ฤุม;05.06.24;95หอ/22;165;
สห440;สห;อฦั;05.06.24;;371;
ย2963;ย2;มะา;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;64;
ัำ1213;ัำ;ัสื;05.06.24;;151;
ฤะ404;ฤะ;ลสม;05.06.24;;187;
ำ6167;ำ6;ฤฬฤ;05.06.24;95หอ/22;227;
ำ6220;ำ6;ัฮื;05.06.24;95หอ/22;139;
ั75020;ั7;ลสม;05.06.24;;0;
ำ6266;ำ6;ลสม;05.06.24;95หอ/22;126;
ำ6408;ำ6;ัฮื;05.06.24;95หอ/22;119;
ำ62905;ำ6;ัสื;05.06.24;95หอ/22;161;
ำ6173;ำ6;ฯหส;05.06.24;95หอ/22;152;
ำ6461;ำ6;ฤฬฤ;05.06.24;95หอ/22;218;
ำ62879;ำ6;ฯหส;05.06.24;95หอ/22;233;
ัำ1227;ัำ;อฦั;05.06.24;;147;
ำ62461;ำ6;ฦำส;05.06.24;95หอ/22;217;
ำ6548;ำ6;ัฮื;05.06.24;95หอ/22;210;
ฤะ424;ฤะ;ัสื;05.06.24;;179;
สห860;สห;อฦั;05.06.24;;179;
ัำ1021;ัำ;ลสม;05.06.24;;137;
ำ6299;ำ6;ฤฬฤ;05.06.24;95หอ/22;156;
ำ6366;ำ6;ศสา;05.06.24;95หอ/22;134;
ศอ1341;ศอ;ัสื;05.06.24;;84;
Þย247;Þย;ฮอร;05.06.24;;33;
ย2945;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;96;
ั71074;ั7;ัสื;05.06.24;;0;
ำ6206;ำ6;ฬะย;05.06.24;95หอ/22;104;
ำ67241;ำ6;ัฮื;05.06.24;95หอ/22;148;
ย2977;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;147;
ำ6663;ำ6;ลสม;05.06.24;95หอ/22;144;
5อ152;5อ;ฯหส;05.06.24;;179;
5อ537;5อ;ฯหส;05.06.24;;180;
5อ582;5อ;ัสื;05.06.24;;186;
SZ201;SZ;ฤุม;05.06.24;338ภะ/21;188;
ั71238;ั7;รัย;05.06.24;สหึ-696-22-P07;0;
ำ6270;ำ6;ลสม;05.06.24;95หอ/22;129;
ฤะ6864;ฤะ;รัย;05.06.24;;171;
Þย254;Þย;ลสม;05.06.24;;15;
ัำ1359;ัำ;รัย;05.06.24;;147;
ัำ1405;ัำ;ลสม;05.06.24;;152;
ิย6108;ิย;อฦั;05.06.24;สหึ-696-22-P07;0;
ฤ2355;ฤ2;ฯหส;05.06.24;;44;
ำ6386;ำ6;ลสม;05.06.24;95หอ/22;149;
Þา112;Þา;ลสม;05.06.24;;68;
ำะ1023;ำะ;ัสื;05.06.24;;240;
5อ296;5อ;ฯหส;05.06.24;;189;
ำ62412;ำ6;รอฦ;05.06.24;95หอ/22;226;
ัำ1215;ัำ;ัสื;05.06.24;;179;
Þา9721;Þา;รัย;05.06.24;;120;
ำ6105;ำ6;ฤฬฤ;05.06.24;95หอ/22;225;
ำ6322;ำ6;ัฮื;05.06.24;95หอ/22;132;
ั75158;ั7;รัย;05.06.24;สหึ-696-22-P07;0;
ย28901;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;189;
ิย6350;ิย;อฦั;05.06.24;สหึ-696-22-P07;0;
ย2955;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;97;
ำ6093;ำ6;ฤฬฤ;05.06.24;95หอ/22;165;
Þา280;Þา;ลสม;05.06.24;;57;
5อ503;5อ;ฯหส;05.06.24;;157;
ศอ1034;ศอ;ัสื;05.06.24;;68;
ศอ2030;ศอ;อฦั;05.06.24;;72;
ิย6404;ิย;ลสม;05.06.24;;0;
Þย248;Þย;อฦั;05.06.24;;31;
ำ62733;ำ6;ฯหส;05.06.24;95หอ/22;216;
5อ539;5อ;ฯหส;05.06.24;;180;
ำ6241;ำ6;ฤฬฤ;05.06.24;95หอ/22;159;
ฤะ572;ฤะ;ัสื;05.06.24;;174;
ำ6263;ำ6;ฤฬฤ;05.06.24;95หอ/22;161;
ำ62447;ำ6;ฦำส;05.06.24;95หอ/22;201;
SZ6423;SZ;ฤุม;05.06.24;338ภะ/21;166;
ฤะ578;ฤะ;รัย;05.06.24;;169;
ัำ1415;ัำ;ลสม;05.06.24;;173;
SZ225;SZ;ฤุม;05.06.24;338ภะ/21;149;
ิย6792;ิย;ลสม;05.06.24;;0;
ำ62753;ำ6;ลสม;05.06.24;95หอ/22;158;
ำ6173;ำ6;ลสม;05.06.24;95หอ/22;146;
ำ62906;ำ6;ฮุุ;05.06.24;95หอ/22;127;
ั75072;ั7;ฮอร;05.06.24;สหึ-696-22-P07;0;
ำ62955;ำ6;ลสม;05.06.24;95หอ/22;168;
ย2979;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;66;
ฤะ422;ฤะ;ัสื;05.06.24;;183;
ำ6462;ำ6;ัฮื;05.06.24;95หอ/22;203;
ศอ1139;ศอ;ลสม;05.06.24;;84;
ำ62441;ำ6;ฦำส;05.06.24;95หอ/22;164;
ัำ1655;ัำ;ัสื;05.06.24;;151;
ำ6265;ำ6;ฤฬฤ;05.06.24;95หอ/22;159;
ำ62969;ำ6;ฤฬฤ;05.06.24;95หอ/22;231;
ำ6299;ำ6;ลสม;05.06.24;95หอ/22;159;
Þา358;Þา;ัสื;05.06.24;;176;
ั75034;ั7;ัสื;05.06.24;;0;
ัำ792;ัำ;ลสม;05.06.24;;150;
ำ6651;ำ6;ฤฬฤ;05.06.24;95หอ/22;218;
ฤะ476;ฤะ;รัย;05.06.24;;188;
ัำ1419;ัำ;ลสม;05.06.24;;138;
Þย642;Þย;ฮอร;05.06.24;;49;
5อ571;5อ;ฯหส;05.06.24;;190;
ิย6236;ิย;อฦั;05.06.24;;0;
ย2735;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;109;
ย2739;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;139;
าศ926;าศ;อฦั;05.06.24;;22;
ำ61333;ำ6;ัฮื;05.06.24;95หอ/22;155;
ิย6102;ิย;อฦั;05.06.24;;0;
ย2729;ย2;ฬศส;05.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;102;
ำ6224;ำ6;ฯหส;05.06.24;95หอ/22;143;
ำ6387;ำ6;ฤฬฤ;05.06.24;95หอ/22;231;
ำ6366;ำ6;ลสม;05.06.24;95หอ/22;153;
ำ6624;ำ6;ลสม;05.06.24;95หอ/22;118;
ำ62425;ำ6;ฦำส;05.06.24;95หอ/22;226;
ำ62880;ำ6;ฤุม;05.06.24;95หอ/22;204;
ำ6271;ำ6;ฤฬฤ;05.06.24;95หอ/22;153;
ำ62641;ำ6;ฯหส;05.06.24;95หอ/22;253;
ำ62903;ำ6;ลสม;05.06.24;95หอ/22;143;
ิย6240;ิย;ัสื;06.06.24;;0;
ย2733;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;90;
ำ62909;ำ6;ฤฬฤ;06.06.24;95หอ/22;235;
ศล5617;ศล;ฯะห;06.06.24;;0;
ำ62803;ำ6;ฤฬฤ;06.06.24;95หอ/22;218;
2S372;2S;ัสื;06.06.24;;0;
ำ63555;ำ6;ฤฬฤ;06.06.24;95หอ/22;225;
5อ577;5อ;ฯหส;06.06.24;;147;
ะฤ321;ะฤ;อฦั;06.06.24;;98;
Þย9993;Þย;ัสื;06.06.24;;0;
ำ6242;ำ6;ัฮื;06.06.24;95หอ/22;57;
5อ501;5อ;ฯหส;06.06.24;;189;
ำ62956;ำ6;ีฤา;06.06.24;95หอ/22;116;
5อ591;5อ;ฯหส;06.06.24;;190;
ำ62662;ำ6;ฤุม;06.06.24;95หอ/22;133;
ั76366;ั7;มรู;06.06.24;สหึ-696-22-P07;0;
SZ105;SZ;ฤุม;06.06.24;338ภะ/21;182;
ำ62448;ำ6;ฮุุ;06.06.24;95หอ/22;158;
2S126;2S;ลสม;06.06.24;สหึ-696-22-P07;0;
ำะ837;ำะ;ลสม;06.06.24;;336;
5อ527;5อ;ฯหส;06.06.24;;181;
5อ583;5อ;ฯหส;06.06.24;;150;
ำ6106;ำ6;ศสา;06.06.24;95หอ/22;221;
ำ62611;ำ6;ฤฬฤ;06.06.24;95หอ/22;232;
ั75210;ั7;มรู;06.06.24;;0;
ำ62734;ำ6;ฮุุ;06.06.24;95หอ/22;222;
SZ8151;SZ;ฤุม;06.06.24;338ภะ/21;139;
ำะ843;ำะ;อฦั;06.06.24;;231;
ำ62442;ำ6;ฤุม;06.06.24;95หอ/22;144;
ำ62970;ำ6;สหม;06.06.24;95หอ/22;202;
ิย6652;ิย;ลสม;06.06.24;สหึ-696-22-P07;0;
ย28201;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;189;
ำ6094;ำ6;ัีา;06.06.24;95หอ/22;167;
ิย6256;ิย;มรู;06.06.24;;0;
XC8044;XC;ัสื;06.06.24;;0;
ำ6388;ำ6;ฮฬั;06.06.24;95หอ/22;226;
ฤะ6542;ฤะ;ลสม;06.06.24;;188;
ัำ1731;ัำ;ฯะห;06.06.24;;347;
ัำ2817;ัำ;ลสม;06.06.24;;145;
ำ6523;ำ6;ลสม;06.06.24;95หอ/22;161;
5อ294;5อ;ลสม;06.06.24;;187;
ย2775;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;95;
ฤะ516;ฤะ;ลสม;06.06.24;;183;
ำ62812;ำ6;ฤุม;06.06.24;95หอ/22;138;
ฤะ404;ฤะ;ลสม;06.06.24;;184;
ำ62985;ำ6;ลสม;06.06.24;95หอ/22;163;
Þย275;Þย;ัสื;06.06.24;;21;
ำ62904;ำ6;ฮุุ;06.06.24;95หอ/22;77;
ิย6402;ิย;ลสม;06.06.24;;0;
ำ6171;ำ6;ฤฬฤ;06.06.24;95หอ/22;161;
฿ส573;฿ส;มรู;06.06.24;;0;
ำ62426;ำ6;ีฤา;06.06.24;95หอ/22;158;
ำ6264;ำ6;ลสม;06.06.24;95หอ/22;160;
ฤะ340;ฤะ;ลสม;06.06.24;;191;
ั73062;ั7;มรู;06.06.24;;0;
ิย6232;ิย;ัสื;06.06.24;;0;
ั75016;ั7;ลสม;06.06.24;;0;
ัำ1407;ัำ;ลสม;06.06.24;;158;
ำ6145;ำ6;ัสื;06.06.24;95หอ/22;163;
ฤะ612;ฤะ;ลสม;06.06.24;;190;
ำ6623;ำ6;ัีา;06.06.24;95หอ/22;148;
5อ502;5อ;ลสม;06.06.24;;183;
ำ6300;ำ6;มรู;06.06.24;95หอ/22;151;
ำ62131;ำ6;ฦำส;06.06.24;95หอ/22;223;
ะร870;ะร;ลสม;06.06.24;;51;
ำ6174;ำ6;ีมะ;06.06.24;95หอ/22;160;
ิย6490;ิย;รัย;06.06.24;;0;
ัำ1217;ัำ;ัสื;06.06.24;;184;
ำ62910;ำ6;ฮุุ;06.06.24;95หอ/22;206;
ำ62642;ำ6;ีฤา;06.06.24;95หอ/22;169;
ำ62804;ำ6;มศุ;06.06.24;95หอ/22;196;
ำ6305;ำ6;ลสม;06.06.24;95หอ/22;162;
ย28103;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;189;
SZ333;SZ;ฤุม;06.06.24;338ภะ/21;179;
ั75303;ั7;อำะ;06.06.24;;0;
ัำ2961;ัำ;ลสม;06.06.24;;150;
ำะ2991;ำะ;มรู;06.06.24;;241;
หภ089;หภ;อำะ;06.06.24;;101;
ั72581;ั7;อำะ;06.06.24;;0;
ำ6123;ำ6;ฯหส;06.06.24;95หอ/22;242;
ำ6262;ำ6;ลสม;06.06.24;95หอ/22;138;
ศอ1053;ศอ;ลสม;06.06.24;;100;
ัำ1437;ัำ;ลสม;06.06.24;;149;
ั72572;ั7;อำะ;06.06.24;;0;
ิย6348;ิย;อฦั;06.06.24;;0;
Þย275;Þย;ะฬฮ;06.06.24;;6;
ำ6161;ำ6;ฤฬฤ;06.06.24;95หอ/22;161;
ศอ2916;ศอ;อำะ;06.06.24;;105;
5อ858;5อ;ลสม;06.06.24;;189;
ศอ1069;ศอ;ลสม;06.06.24;;86;
ย2981;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;58;
ศอ1021;ศอ;ลสม;06.06.24;;31;
ัำ1523;ัำ;อำะ;06.06.24;;157;
ัำ1735;ัำ;ฯะห;06.06.24;;358;
ำ62661;ำ6;ัฮื;06.06.24;95หอ/22;146;
ิย6878;ิย;มรู;06.06.24;;0;
ย2783;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;173;
ศอ1043;ศอ;ลสม;06.06.24;;94;
ศอ2029;ศอ;ลสม;06.06.24;;87;
ะร241;ะร;ฯหส;06.06.24;;32;
ศอ1033;ศอ;ลสม;06.06.24;;86;
ัำ796;ัำ;ัสื;06.06.24;;152;
SZ205;SZ;ฤุม;06.06.24;338ภะ/21;181;
หภ317;หภ;อำะ;06.06.24;;92;
ำ6272;ำ6;ลสม;06.06.24;95หอ/22;132;
Þา542;Þา;อำะ;06.06.24;;121;
ศล5685;ศล;ฯะห;06.06.24;;0;
ำ6221;ำ6;ฤฬฤ;06.06.24;95หอ/22;224;
ำ6773;ำ6;ลสม;06.06.24;95หอ/22;108;
ำ62986;ำ6;มศุ;06.06.24;95หอ/22;90;
ิย6230;ิย;อฦั;06.06.24;สหึ-696-22-P07;0;
ย2941;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;104;
ำ6273;ำ6;ฤฬฤ;06.06.24;95หอ/22;160;
5อ505;5อ;ฯหส;06.06.24;;184;
ย2975;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;138;
ำ6524;ำ6;ัฮื;06.06.24;95หอ/22;116;
5อ146;5อ;ฯหส;06.06.24;;145;
ิห345;ิห;มรู;06.06.24;;254;
5อ511;5อ;ฯหส;06.06.24;;190;
ำ6508;ำ6;ัฮื;06.06.24;95หอ/22;43;
ำ6783;ำ6;ฤฬฤ;06.06.24;95หอ/22;232;
5อ509;5อ;ฯหส;06.06.24;;187;
ำ6371;ำ6;ฤฬฤ;06.06.24;95หอ/22;221;
Þย276;Þย;อำะ;06.06.24;;50;
ำ6172;ำ6;ัฮื;06.06.24;95หอ/22;95;
5อ531;5อ;ฯหส;06.06.24;;188;
5อ597;5อ;ฯหส;06.06.24;;187;
Þย651;Þย;ะฬฮ;06.06.24;;20;
ย28115;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;185;
ฤ2120;ฤ2;ฯหส;06.06.24;;50;
Þา105;Þา;ลสม;06.06.24;;64;
ัำ1411;ัำ;ลสม;06.06.24;;150;
ิย6880;ิย;มรู;06.06.24;;0;
5อ507;5อ;ฯหส;06.06.24;;147;
ฤะ332;ฤะ;ัสื;06.06.24;;182;
ศอ1022;ศอ;อำะ;06.06.24;;96;
ำ6261;ำ6;ฤฬฤ;06.06.24;95หอ/22;132;
ำ6274;ำ6;ลสม;06.06.24;95หอ/22;116;
ำ61367;ำ6;ฤฬฤ;06.06.24;95หอ/22;242;
ัำ684;ัำ;ลสม;06.06.24;;139;
5อ545;5อ;ฯหส;06.06.24;;180;
5อ818;5อ;ัสื;06.06.24;;187;
Þา281;Þา;ลสม;06.06.24;;66;
ศอ1935;ศอ;อฦั;06.06.24;;54;
ำ6306;ำ6;ัฮื;06.06.24;95หอ/22;95;
Þย225;Þย;ะฬฮ;06.06.24;;30;
ำ69302;ำ6;ะฮย;06.06.24;95หอ/22;0;
ิย5563;ิย;ัสื;06.06.24;;185;
Þา335;Þา;ลสม;06.06.24;;73;
หภ211;หภ;ลสม;06.06.24;;47;
ำ68445;ำ6;ฦำส;06.06.24;95หอ/22;219;
ัำ1211;ัำ;ัสื;06.06.24;;180;
ำ6153;ำ6;ฤฬฤ;06.06.24;95หอ/22;237;
Þย205;Þย;ะฬฮ;06.06.24;;23;
5อ510;5อ;อฦั;06.06.24;;183;
ศอ1355;ศอ;ัสื;06.06.24;;84;
ย2993;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;69;
ำ6377;ำ6;ฤฬฤ;06.06.24;95หอ/22;159;
ำ6427;ำ6;ฤฬฤ;06.06.24;95หอ/22;179;
ำ6627;ำ6;ฤฬฤ;06.06.24;95หอ/22;157;
Þย276;Þย;ะฬฮ;06.06.24;;15;
ำ61343;ำ6;ฤฬฤ;06.06.24;95หอ/22;169;
ำ62754;ำ6;ฤุม;06.06.24;95หอ/22;147;
ฤะ330;ฤะ;รัย;06.06.24;;189;
ำ6124;ำ6;ัฮื;06.06.24;95หอ/22;215;
ำ6385;ำ6;ฯหส;06.06.24;95หอ/22;155;
ิย6352;ิย;อฦั;06.06.24;สหึ-696-22-P07;0;
Þา332;Þา;ลสม;06.06.24;;58;
ำ6219;ำ6;ลสม;06.06.24;95หอ/22;161;
ัำ1401;ัำ;ลสม;06.06.24;;151;
ำ6547;ำ6;ฯหส;06.06.24;95หอ/22;225;
SZ109;SZ;ฤุม;06.06.24;338ภะ/21;189;
ัำ1357;ัำ;รัย;06.06.24;;140;
ย2965;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;88;
5อ532;5อ;ัสื;06.06.24;;177;
ั75336;ั7;อำะ;06.06.24;;0;
ำ62427;ำ6;ฦำส;06.06.24;95หอ/22;230;
ำ6407;ำ6;ฤฬฤ;06.06.24;95หอ/22;159;
ำ63571;ำ6;ฤฬฤ;06.06.24;95หอ/22;221;
ำ6222;ำ6;ัฮื;06.06.24;95หอ/22;141;
ำ6391;ำ6;ฯหส;06.06.24;95หอ/22;234;
ะร291;ะร;ฯหส;06.06.24;;46;
ัำ1521;ัำ;อำะ;06.06.24;;156;
Þา773;Þา;ัสื;06.06.24;;128;
ิย6418;ิย;ลสม;06.06.24;;0;
A46061;A4;รัย;06.06.24;สหึ-696-22-P07;0;
ะร287;ะร;ฯหส;06.06.24;;49;
ัำ1219;ัำ;ัสื;06.06.24;;154;
ัำ1417;ัำ;ลสม;06.06.24;;174;
ำ6619;ำ6;ัฮื;06.06.24;95หอ/22;152;
ย2939;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;94;
Þย295;Þย;ะฬฮ;06.06.24;;47;
ย2951;ย2;ฬศส;06.06.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;94;
ั76362;ั7;ลสม;06.06.24;;0;
