อ๎์ๅ๐ ๐ๅ้๑เ;ส๎ไ เ/๊;ส๎ไ เ/๏;ฤเ๒เ โ๛๋ๅ๒เ;น ไ๎ใ๎โ๎๐เ;ส๎๋-โ๎ ๏เ๑๑.;
ำ6261;ำ6;ฤฬฤ;11.02.24;95หอ/22;140;
ำ6300;ำ6;ลสม;11.02.24;95หอ/22;164;
ำ61367;ำ6;ฤฬฤ;11.02.24;95หอ/22;225;
ย2957;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;100;
ัำ1357;ัำ;รัย;11.02.24;;128;
ศอ1033;ศอ;ลสม;11.02.24;;96;
ัำ1411;ัำ;ลสม;11.02.24;;147;
ฤะ422;ฤะ;ัสื;11.02.24;;188;
ำ6547;ำ6;ฯหส;11.02.24;95หอ/22;243;
ำ6153;ำ6;ฤฬฤ;11.02.24;95หอ/22;230;
ำ6321;ำ6;ลสม;11.02.24;95หอ/22;234;
Þา177;Þา;ลสม;11.02.24;;55;
฿ส467;฿ส;ลสม;11.02.24;;165;
Þย276;Þย;อำะ;11.02.24;;26;
ฮฯ311;ฮฯ;ลสม;11.02.24;;0;
Þา335;Þา;ลสม;11.02.24;;71;
ศอ1347;ศอ;อฦั;11.02.24;;94;
ำ6146;ำ6;ัฮื;11.02.24;95หอ/22;149;
ิย6232;ิย;ัสื;11.02.24;;0;
ฤะ330;ฤะ;รัย;11.02.24;;182;
ำ68445;ำ6;ฦำส;11.02.24;95หอ/22;163;
ำ6627;ำ6;ฤฬฤ;11.02.24;95หอ/22;218;
5อ545;5อ;ฯหส;11.02.24;;186;
ัำ1221;ัำ;อฦั;11.02.24;;119;
ำ6220;ำ6;ัฮื;11.02.24;95หอ/22;215;
หภ377;หภ;อำะ;11.02.24;;95;
5อ532;5อ;ัสื;11.02.24;;189;
ัำ1401;ัำ;ลสม;11.02.24;;166;
ำ62930;ำ6;ฤุม;11.02.24;95หอ/22;161;
SZ210;SZ;ลสม;11.02.24;;180;
ำ6377;ำ6;ฤฬฤ;11.02.24;95หอ/22;222;
สห258;สห;ัสื;11.02.24;;196;
5อ280;5อ;ัสื;11.02.24;;188;
Þา773;Þา;ัสื;11.02.24;;103;
ัำ2919;ัำ;ลสม;11.02.24;;157;
ย2937;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;45;
ย2951;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;107;
ำ62633;ำ6;ฤฬฤ;11.02.24;95หอ/22;216;
ัำ1605;ัำ;ัสื;11.02.24;;130;
ย2939;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;140;
ศอ1355;ศอ;ัสื;11.02.24;;79;
ำ6173;ำ6;ฯหส;11.02.24;95หอ/22;155;
ำ62432;ำ6;สหม;11.02.24;95หอ/22;218;
ั75018;ั7;ลสม;11.02.24;;0;
ัำ1413;ัำ;ลสม;11.02.24;;176;
ำ6571;ำ6;ลสม;11.02.24;95หอ/22;171;
ิย6106;ิย;อฦั;11.02.24;สหึ-696-22-P07;0;
Þย276;Þย;ะฬฮ;11.02.24;;12;
5อ509;5อ;ฯหส;11.02.24;;191;
ฮฯ948;ฮฯ;อำะ;11.02.24;;0;
ำ62986;ำ6;มศุ;11.02.24;95หอ/22;141;
ำ6299;ำ6;ฤฬฤ;11.02.24;95หอ/22;176;
ำ6206;ำ6;ฬะย;11.02.24;95หอ/22;132;
ำ6234;ำ6;ัฮื;11.02.24;95หอ/22;162;
ำ62949;ำ6;ลสม;11.02.24;95หอ/22;142;
ำ6268;ำ6;ลสม;11.02.24;95หอ/22;119;
ฮฯ260;ฮฯ;อำะ;11.02.24;;0;
ำ6053;ำ6;ฯหส;11.02.24;95หอ/22;236;
ำ6437;ำ6;ฤฬฤ;11.02.24;95หอ/22;235;
ั75032;ั7;ัสื;11.02.24;;0;
ำ62428;ำ6;ฤุม;11.02.24;95หอ/22;220;
ำ62904;ำ6;ฮุุ;11.02.24;95หอ/22;137;
ฤะ6862;ฤะ;รัย;11.02.24;;178;
หภ146;หภ;อำะ;11.02.24;;76;
ัำ2957;ัำ;ัสื;11.02.24;;150;
ศอ1103;ศอ;ลสม;11.02.24;;81;
ำ6431;ำ6;ฤฬฤ;11.02.24;95หอ/22;161;
ัำ1607;ัำ;ัสื;11.02.24;;129;
ำ6154;ำ6;ฬะย;11.02.24;95หอ/22;208;
ย2983;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;70;
ัำ1227;ัำ;อฦั;11.02.24;;124;
SZ043;SZ;ฤุม;11.02.24;338ภะ/21;189;
ำ6278;ำ6;ัฮื;11.02.24;95หอ/22;230;
ำ6548;ำ6;ัฮื;11.02.24;95หอ/22;204;
ำ6798;ำ6;DWC;11.02.24;95หอ/22;154;
ำ6619;ำ6;ัฮื;11.02.24;95หอ/22;144;
ัำ630;ัำ;ลสม;11.02.24;;122;
Þย586;Þย;ัสื;11.02.24;;32;
สห438;สห;อฦั;11.02.24;;219;
ำ6167;ำ6;ฤฬฤ;11.02.24;95หอ/22;153;
ิย6792;ิย;ลสม;11.02.24;;0;
5อ510;5อ;อฦั;11.02.24;;188;
ัำ1403;ัำ;ลสม;11.02.24;;149;
ำ68446;ำ6;ฤุม;11.02.24;95หอ/22;220;
SZ211;SZ;ฤุม;11.02.24;338ภะ/21;185;
Þา302;Þา;ลสม;11.02.24;;66;
ำ6378;ำ6;ัฮื;11.02.24;95หอ/22;203;
ำ62879;ำ6;ฯหส;11.02.24;95หอ/22;116;
ั71076;ั7;ัสื;11.02.24;;0;
ิย6418;ิย;ลสม;11.02.24;สหึ-696-22-P07;0;
ัำ1213;ัำ;ัสื;11.02.24;;139;
ำ6266;ำ6;ลสม;11.02.24;95หอ/22;144;
ำ62953;ำ6;ลสม;11.02.24;95หอ/22;87;
ำ6173;ำ6;ลสม;11.02.24;95หอ/22;174;
ำ62634;ำ6;วยะ;11.02.24;95หอ/22;224;
ิย5569;ิย;ลสม;11.02.24;;193;
ิย6238;ิย;ัสื;11.02.24;;0;
SZ201;SZ;ฤุม;11.02.24;338ภะ/21;193;
ำ62461;ำ6;ฦำส;11.02.24;95หอ/22;130;
ฤะ468;ฤะ;รัย;11.02.24;;178;
ย2955;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;101;
ั71238;ั7;รัย;11.02.24;;0;
ำ6267;ำ6;ฤฬฤ;11.02.24;95หอ/22;139;
ำ6471;ำ6;ฤฬฤ;11.02.24;95หอ/22;205;
ิย6114;ิย;อฦั;11.02.24;;0;
5อ582;5อ;ัสื;11.02.24;;186;
ศอ1071;ศอ;ลสม;11.02.24;;97;
ย2945;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;170;
ำ62617;ำ6;ฦำส;11.02.24;95หอ/22;101;
ย2977;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;175;
ำ6080;ำ6;ฯหส;11.02.24;95หอ/22;159;
ำ62950;ำ6;วยะ;11.02.24;95หอ/22;153;
ำ6299;ำ6;ลสม;11.02.24;95หอ/22;171;
ำ6270;ำ6;ลสม;11.02.24;95หอ/22;128;
฿ส468;฿ส;ลสม;11.02.24;;167;
ัำ1359;ัำ;รัย;11.02.24;;122;
SZ203;SZ;ฤุม;11.02.24;338ภะ/21;195;
ำ69145;ำ6;ฤฬฤ;11.02.24;95หอ/22;76;
ำ69583;ำ6;ฤฬฤ;11.02.24;95หอ/22;178;
Þย9561;Þย;ัสื;11.02.24;;33;
5อ537;5อ;ฯหส;11.02.24;;184;
ัำ1405;ัำ;ลสม;11.02.24;;153;
Þา112;Þา;ลสม;11.02.24;;70;
5อ270;5อ;ัสื;11.02.24;;182;
ิย6108;ิย;อฦั;11.02.24;;0;
ัำ1225;ัำ;อฦั;11.02.24;;138;
ำ6105;ำ6;ฤฬฤ;11.02.24;95หอ/22;236;
ำ69861;ำ6;ฦำส;11.02.24;95หอ/22;0;
ำ6432;ำ6;ัฮื;11.02.24;95หอ/22;164;
ำ6093;ำ6;ฤฬฤ;11.02.24;95หอ/22;162;
SZ125;SZ;ฤุม;11.02.24;338ภะ/21;186;
ย2985;ย2;รฬห;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;72;
ศอ1079;ศอ;ลสม;11.02.24;;55;
Þา280;Þา;ลสม;11.02.24;;70;
Þา478;Þา;ัสื;11.02.24;;125;
ำ6624;ำ6;ลสม;11.02.24;95หอ/22;137;
ฤะ572;ฤะ;ัสื;11.02.24;;182;
ศฦ202;ศฦ;ลสม;11.02.24;;181;
ศอ1276;ศอ;อฦั;11.02.24;;81;
ฤะ578;ฤะ;รัย;11.02.24;;179;
ัำ1215;ัำ;ัสื;11.02.24;;165;
ำ6263;ำ6;ฤฬฤ;11.02.24;95หอ/22;153;
ำ62447;ำ6;ฦำส;11.02.24;95หอ/22;85;
5อ150;5อ;ฯหส;11.02.24;;184;
ำ62733;ำ6;ฯหส;11.02.24;95หอ/22;48;
ิย6404;ิย;ลสม;11.02.24;;0;
ำ62769;ำ6;ฤฬฤ;11.02.24;95หอ/22;29;
ั75020;ั7;ลสม;11.02.24;;0;
ัำ1415;ัำ;ลสม;11.02.24;;153;
ฤะ424;ฤะ;ัสื;11.02.24;;188;
ศอ1034;ศอ;ัสื;11.02.24;;96;
ฤะ476;ฤะ;รัย;11.02.24;;174;
ิย6236;ิย;อฦั;11.02.24;;0;
ัำ7280;ัำ;อฦั;11.02.24;;41;
ำ62954;ำ6;ฤุม;11.02.24;95หอ/22;216;
5อ571;5อ;ฯหส;11.02.24;;173;
ำ62441;ำ6;ฦำส;11.02.24;95หอ/22;229;
ำ68973;ำ6;ฤฬฤ;11.02.24;95หอ/22;114;
ำ6265;ำ6;ฤฬฤ;11.02.24;95หอ/22;138;
ำ62969;ำ6;ฤฬฤ;11.02.24;95หอ/22;49;
ำ69829;ำ6;อฦั;11.02.24;95หอ/22;48;
ำ6651;ำ6;ฤฬฤ;11.02.24;95หอ/22;161;
Þา358;Þา;ัสื;11.02.24;;175;
ำ6472;ำ6;ัฮื;11.02.24;95หอ/22;188;
ิย6490;ิย;รัย;11.02.24;;0;
ำ62803;ำ6;ฤฬฤ;11.02.24;95หอ/22;136;
ำ69895;ำ6;ำิภ;11.02.24;95หอ/22;216;
ย2735;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;106;
ำ62880;ำ6;ฤุม;11.02.24;95หอ/22;222;
ำ62920;ำ6;ีฤา;11.02.24;95หอ/22;162;
ย2733;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;116;
ย2729;ย2;ฬศส;11.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;79;
ำ6387;ำ6;ฤฬฤ;11.02.24;95หอ/22;154;
Þา420;Þา;ัสื;11.02.24;;125;
ำ62425;ำ6;ฦำส;11.02.24;95หอ/22;117;
2S1714;2S;ลสม;11.02.24;;0;
Þย581;Þย;อฦั;11.02.24;;15;
ำ6271;ำ6;ฤฬฤ;11.02.24;95หอ/22;157;
ำ62909;ำ6;ฤฬฤ;11.02.24;95หอ/22;125;
ศอ1091;ศอ;ลสม;12.02.24;;97;
ำ62903;ำ6;ลสม;12.02.24;95หอ/22;24;
ศอ1365;ศอ;ัสื;12.02.24;;76;
ศล5617;ศล;ฯะห;12.02.24;;0;
ั76216;ั7;ฯะห;12.02.24;;0;
ำ62997;ำ6;ฤฬฤ;12.02.24;95หอ/22;100;
SZ212;SZ;ัสื;12.02.24;;181;
ำ6174;ำ6;ีมะ;12.02.24;95หอ/22;151;
ำ62641;ำ6;ฯหส;12.02.24;95หอ/22;92;
ั75212;ั7;มรู;12.02.24;สหึ-696-22-P07;0;
ำ68253;ำ6;ฤฬฤ;12.02.24;95หอ/22;141;
5อ501;5อ;ฯหส;12.02.24;;178;
ำ6300;ำ6;มรู;12.02.24;95หอ/22;107;
ศอ1075;ศอ;ลสม;12.02.24;;97;
5อ591;5อ;ฯหส;12.02.24;;182;
ำ62955;ำ6;ลสม;12.02.24;95หอ/22;46;
ำ6623;ำ6;ัีา;12.02.24;95หอ/22;110;
ำ69896;ำ6;อฦย;12.02.24;95หอ/22;167;
ำ62770;ำ6;สหม;12.02.24;95หอ/22;152;
ำ62448;ำ6;ฮุุ;12.02.24;95หอ/22;223;
ำ6106;ำ6;ศสา;12.02.24;95หอ/22;159;
ิย6878;ิย;มรู;12.02.24;;0;
ย2717;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;147;
ศล4611;ศล;มรู;12.02.24;;20;
ำ62442;ำ6;ฤุม;12.02.24;95หอ/22;224;
ำ68974;ำ6;ีฤา;12.02.24;95หอ/22;221;
ำ62970;ำ6;สหม;12.02.24;95หอ/22;219;
ำ6094;ำ6;ัีา;12.02.24;95หอ/22;133;
ำ6652;ำ6;มภอ;12.02.24;95หอ/22;146;
ำ62734;ำ6;ฮุุ;12.02.24;95หอ/22;186;
ำ6388;ำ6;ฮฬั;12.02.24;95หอ/22;158;
ศอ3045;ศอ;ลสม;12.02.24;;413;
ะฤ105;ะฤ;มรู;12.02.24;;79;
ฤะ404;ฤะ;ลสม;12.02.24;;177;
ฤะ516;ฤะ;ลสม;12.02.24;;179;
ำ62001;ำ6;ลสม;12.02.24;95หอ/22;58;
ำ62804;ำ6;มศุ;12.02.24;95หอ/22;197;
ำ62990;ำ6;ฤุม;12.02.24;95หอ/22;158;
ฤะ340;ฤะ;ลสม;12.02.24;;191;
ำ68706;ำ6;ฮุุ;12.02.24;95หอ/22;138;
ิย6402;ิย;ลสม;12.02.24;;0;
ัำ1731;ัำ;ฯะห;12.02.24;;340;
ำ67019;ำ6;ฦำส;12.02.24;95หอ/22;215;
ำ62426;ำ6;ีฤา;12.02.24;95หอ/22;212;
ำ6264;ำ6;ลสม;12.02.24;95หอ/22;150;
ฤะ6542;ฤะ;ลสม;12.02.24;;181;
ั73062;ั7;มรู;12.02.24;;0;
ัำ1217;ัำ;ัสื;12.02.24;;162;
ัำ1417;ัำ;ลสม;12.02.24;;143;
ัำ2817;ัำ;ลสม;12.02.24;;148;
5อ502;5อ;ลสม;12.02.24;;180;
SZ041;SZ;ฤุม;12.02.24;338ภะ/21;156;
ัำ2961;ัำ;ลสม;12.02.24;;159;
ศอ1069;ศอ;ลสม;12.02.24;;72;
ำ62910;ำ6;ฮุุ;12.02.24;95หอ/22;196;
5อ294;5อ;ลสม;12.02.24;;177;
ำ69071;ำ6;ำิภ;12.02.24;95หอ/22;200;
SZ333;SZ;ฤุม;12.02.24;338ภะ/21;192;
สห856;สห;ัสื;12.02.24;;157;
ำ62956;ำ6;ีฤา;12.02.24;95หอ/22;160;
หภ089;หภ;อำะ;12.02.24;;86;
หภ121;หภ;ลสม;12.02.24;;90;
ำ6572;ำ6;ลสม;12.02.24;95หอ/22;169;
ศล4610;ศล;ฯะห;12.02.24;;59;
ั72572;ั7;อำะ;12.02.24;;0;
ัำ1407;ัำ;ลสม;12.02.24;;171;
ำ62151;ำ6;ฯหส;12.02.24;95หอ/22;87;
ฮฯ419;ฮฯ;ลสม;12.02.24;;0;
ะร870;ะร;ลสม;12.02.24;;49;
ำ68254;ำ6;ฤุม;12.02.24;95หอ/22;156;
ำ62642;ำ6;ีฤา;12.02.24;95หอ/22;235;
ย2981;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;61;
ัำ1523;ัำ;อำะ;12.02.24;;110;
ำ6193;ำ6;ฤฬฤ;12.02.24;95หอ/22;218;
ลฮ1101;ลฮ;อฦั;12.02.24;;0;
ำ6272;ำ6;ลสม;12.02.24;95หอ/22;152;
Þา542;Þา;อำะ;12.02.24;;112;
ย2975;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;122;
ศล5685;ศล;ฯะห;12.02.24;;0;
ศอ1029;ศอ;ลสม;12.02.24;;95;
ศล4612;ศล;มรู;12.02.24;;30;
ำ62431;ำ6;ฦำส;12.02.24;95หอ/22;28;
หภ222;หภ;อำะ;12.02.24;;78;
ัำ652;ัำ;ลสม;12.02.24;;274;
ย2941;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;86;
หภ845;หภ;อำะ;12.02.24;;74;
Þย274;Þย;ัสื;12.02.24;;15;
ศอ1049;ศอ;ลสม;12.02.24;;93;
5อ531;5อ;ฯหส;12.02.24;;165;
SZ109;SZ;ฤุม;12.02.24;338ภะ/21;99;
ศอ1097;ศอ;ลสม;12.02.24;;90;
ำ6233;ำ6;ฤฬฤ;12.02.24;95หอ/22;241;
ศอ1033;ศอ;ลสม;12.02.24;;85;
ำ6094ฤ;ำ6;ลสม;12.02.24;95หอ/22;0;
ย2783;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;167;
ำ6174;ำ6;ลสม;12.02.24;95หอ/22;149;
ิย6880;ิย;มรู;12.02.24;;0;
ำ6205;ำ6;ลสม;12.02.24;95หอ/22;140;
ำ62427;ำ6;ฦำส;12.02.24;95หอ/22;55;
ำ69509;ำ6;ลสม;12.02.24;95หอ/22;3;
ำ69862;ำ6;ฤฬฤ;12.02.24;95หอ/22;0;
ำ6403;ำ6;ลสม;12.02.24;95หอ/22;114;
Þา105;Þา;ลสม;12.02.24;;68;
ะฤ106;ะฤ;มรู;12.02.24;;97;
ำ6773;ำ6;ลสม;12.02.24;95หอ/22;79;
ำ68705;ำ6;อฦย;12.02.24;95หอ/22;117;
5อ505;5อ;ฯหส;12.02.24;;187;
ัำ1603;ัำ;ัสื;12.02.24;;155;
Þา281;Þา;ลสม;12.02.24;;60;
ิย6350;ิย;อฦั;12.02.24;;0;
5อ507;5อ;ฯหส;12.02.24;;189;
ั75336;ั7;อำะ;12.02.24;;0;
ำ6261;ำ6;ฤฬฤ;12.02.24;95หอ/22;157;
ำ6300;ำ6;ลสม;12.02.24;95หอ/22;154;
ย2957;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;96;
ัำ1357;ัำ;รัย;12.02.24;;140;
ัำ616;ัำ;ลสม;12.02.24;;136;
ัำ1411;ัำ;ลสม;12.02.24;;142;
ิย6780;ิย;อำะ;12.02.24;;0;
หภ249;หภ;ลสม;12.02.24;;85;
ฮฯ420;ฮฯ;อำะ;12.02.24;;0;
ำ6153;ำ6;ฤฬฤ;12.02.24;95หอ/22;208;
ำ6321;ำ6;ลสม;12.02.24;95หอ/22;221;
ย2949;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;70;
SZ225;SZ;ฤุม;12.02.24;338ภะ/21;181;
ศอ1344;ศอ;อฦั;12.02.24;;97;
หภ022;หภ;อำะ;12.02.24;;91;
ิย6232;ิย;ัสื;12.02.24;;0;
ฤะ330;ฤะ;รัย;12.02.24;;179;
ำ6571;ำ6;ฯหส;12.02.24;95หอ/22;135;
ำ68445;ำ6;ฦำส;12.02.24;95หอ/22;69;
หภ221;หภ;ลสม;12.02.24;;86;
5อ537;5อ;ฯหส;12.02.24;;186;
ศอ1050;ศอ;ฮอร;12.02.24;;101;
ำ6627;ำ6;ฤฬฤ;12.02.24;95หอ/22;220;
Þย215;Þย;ัสื;12.02.24;;48;
ย2965;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;61;
ัำ1221;ัำ;อฦั;12.02.24;;146;
ำ6220;ำ6;ัฮื;12.02.24;95หอ/22;220;
Þา787;Þา;ัสื;12.02.24;;34;
ิย6792;ิย;ลสม;12.02.24;;0;
Þย283;Þย;ะฬฮ;12.02.24;;10;
5อ532;5อ;ัสื;12.02.24;;189;
ัำ1401;ัำ;ลสม;12.02.24;;150;
ฤะ422;ฤะ;ัสื;12.02.24;;187;
ำ6377;ำ6;ฤฬฤ;12.02.24;95หอ/22;221;
ศอ1304;ศอ;อำะ;12.02.24;;42;
ำ6391;ำ6;ฯหส;12.02.24;95หอ/22;212;
ำ6891;ำ6;ฤฬฤ;12.02.24;95หอ/22;163;
ย2951;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;93;
ัำ1605;ัำ;ัสื;12.02.24;;152;
ศอ1305;ศอ;ัสื;12.02.24;;76;
ย2939;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;78;
ำ62152;ำ6;มศุ;12.02.24;95หอ/22;227;
Þย225;Þย;ะฬฮ;12.02.24;;13;
Þา282;Þา;ัสื;12.02.24;;70;
ำ6173;ำ6;ฯหส;12.02.24;95หอ/22;158;
ำ62432;ำ6;สหม;12.02.24;95หอ/22;205;
ำ69510;ำ6;อฦย;12.02.24;95หอ/22;0;
ั75018;ั7;ลสม;12.02.24;;0;
ัำ1413;ัำ;ลสม;12.02.24;;150;
ิย6106;ิย;อฦั;12.02.24;สหึ-696-22-P07;0;
5อ509;5อ;ฯหส;12.02.24;;180;
ำ6299;ำ6;ฤฬฤ;12.02.24;95หอ/22;156;
ำ6234;ำ6;ัฮื;12.02.24;95หอ/22;215;
ำ6206;ำ6;ฬะย;12.02.24;95หอ/22;160;
ำ6268;ำ6;ลสม;12.02.24;95หอ/22;161;
ศอ1047;ศอ;ลสม;12.02.24;;95;
ำ6437;ำ6;ฤฬฤ;12.02.24;95หอ/22;233;
Þา186;Þา;อำะ;12.02.24;;174;
ั75032;ั7;ัสื;12.02.24;;0;
ำ62428;ำ6;ฤุม;12.02.24;95หอ/22;224;
ำ62904;ำ6;ฮุุ;12.02.24;95หอ/22;154;
ฤะ6862;ฤะ;รัย;12.02.24;;162;
หภ146;หภ;อำะ;12.02.24;;101;
A46207;A4;ัสื;12.02.24;;0;
ฤ29724;ฤ2;ัสื;12.02.24;;0;
5อ517;5อ;ฯหส;12.02.24;;190;
ำ6154;ำ6;ฬะย;12.02.24;95หอ/22;231;
ย2983;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;90;
ัำ1227;ัำ;อฦั;12.02.24;;121;
ำ6571;ำ6;ลสม;12.02.24;95หอ/22;170;
ำ6278;ำ6;ัฮื;12.02.24;95หอ/22;182;
ย2966;ย2;ลสม;12.02.24;;75;
ลฮ420;ลฮ;ัสื;12.02.24;;0;
ฤะ1111;ฤะ;ฯหส;12.02.24;สหึ-696-22-P07;0;
Þา302;Þา;ลสม;12.02.24;;64;
5อ510;5อ;อฦั;12.02.24;;186;
ัำ1403;ัำ;ลสม;12.02.24;;178;
ำ68446;ำ6;ฤุม;12.02.24;95หอ/22;228;
ำ6378;ำ6;ัฮื;12.02.24;95หอ/22;186;
ำ62879;ำ6;ฯหส;12.02.24;95หอ/22;96;
ั71076;ั7;ัสื;12.02.24;;0;
ัำ1213;ัำ;ัสื;12.02.24;;149;
ำ6266;ำ6;ลสม;12.02.24;95หอ/22;158;
ำ62953;ำ6;ลสม;12.02.24;95หอ/22;86;
ำ69864;ำ6;ฤฬฤ;12.02.24;95หอ/22;0;
ำ6173;ำ6;ลสม;12.02.24;95หอ/22;172;
ิย6238;ิย;ัสื;12.02.24;;0;
Þย540;Þย;อฦั;12.02.24;;23;
ศอ1048;ศอ;รัย;12.02.24;;59;
SZ201;SZ;ฤุม;12.02.24;338ภะ/21;177;
ำ62461;ำ6;ฦำส;12.02.24;95หอ/22;85;
ฤะ468;ฤะ;รัย;12.02.24;;171;
ย2955;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;80;
ั71238;ั7;รัย;12.02.24;;0;
ำ6267;ำ6;ฤฬฤ;12.02.24;95หอ/22;138;
ำ6471;ำ6;ฤฬฤ;12.02.24;95หอ/22;219;
ย2945;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;77;
ำ69851;ำ6;ลสม;12.02.24;95หอ/22;0;
ย2977;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;117;
Þย226;Þย;ะฬฮ;12.02.24;;0;
ำ6080;ำ6;ฯหส;12.02.24;95หอ/22;217;
SZ231;SZ;ฤุม;12.02.24;338ภะ/21;187;
ำ6299;ำ6;ลสม;12.02.24;95หอ/22;170;
ศอ1343;ศอ;ัสื;12.02.24;;95;
A46061;A4;รัย;12.02.24;;0;
ัำ1359;ัำ;รัย;12.02.24;;95;
ำ6892;ำ6;DWC;12.02.24;95หอ/22;161;
ิย6108;ิย;อฦั;12.02.24;;0;
ัำ1405;ัำ;ลสม;12.02.24;;178;
Þา112;Þา;ลสม;12.02.24;;66;
5อ270;5อ;ัสื;12.02.24;;185;
ำ62879ฤ;ำ6;ัสื;12.02.24;95หอ/22;0;
ัำ1225;ัำ;อฦั;12.02.24;;137;
ำ6105;ำ6;ฤฬฤ;12.02.24;95หอ/22;229;
ำ6432;ำ6;ัฮื;12.02.24;95หอ/22;160;
ำ6295;ำ6;ลสม;12.02.24;95หอ/22;163;
A46208;A4;ัสื;12.02.24;;0;
SZ215;SZ;ฤุม;12.02.24;338ภะ/21;159;
Þย204;Þย;ะฬฮ;12.02.24;;25;
ำ6624;ำ6;ลสม;12.02.24;95หอ/22;137;
ฤะ572;ฤะ;ัสื;12.02.24;;185;
ย2775;ย2;ฬศส;12.02.24;3PSS/22-ฤ-1826/12.22 ๎๒ 20.12.2022;81;
Þา478;Þา;ัสื;12.02.24;;124;
ำ62167;ำ6;ฦำส;12.02.24;95หอ/22;95;
ำ62961;ำ6;ลสม;12.02.24;95หอ/22;91;
ฤะ578;ฤะ;รัย;12.02.24;;150;
ัำ1215;ัำ;ัสื;12.02.24;;143;
ำ6263;ำ6;ฤฬฤ;12.02.24;95หอ/22;181;
ำ62447;ำ6;ฦำส;12.02.24;95หอ/22;108;
ำ62927;ำ6;ัสื;12.02.24;95หอ/22;81;
ำ62733;ำ6;ฯหส;12.02.24;95หอ/22;68;
ศอ1030;ศอ;อฦั;12.02.24;;87;
ิย6404;ิย;ลสม;12.02.24;;0;
ำ62769;ำ6;ฤฬฤ;12.02.24;95หอ/22;23;
ั75020;ั7;ลสม;12.02.24;;0;
A46062;A4;อฦั;12.02.24;;0;
ัำ1415;ัำ;ลสม;12.02.24;;154;
ฤะ424;ฤะ;ัสื;12.02.24;;187;
ฤะ476;ฤะ;รัย;12.02.24;;150;
ิย6236;ิย;อฦั;12.02.24;;0;
ำ6246;ำ6;ลสม;12.02.24;95หอ/22;159;
ำ62954;ำ6;ฤุม;12.02.24;95หอ/22;222;
Þย242;Þย;อฦั;12.02.24;;25;
ัำ626;ัำ;ลสม;12.02.24;;293;
ำ62441;ำ6;ฦำส;12.02.24;95หอ/22;172;
ั75072;ั7;ฮอร;12.02.24;;0;
ำ68973;ำ6;ฤฬฤ;12.02.24;95หอ/22;125;
ำ6265;ำ6;ฤฬฤ;12.02.24;95หอ/22;133;
ำ62969;ำ6;ฤฬฤ;12.02.24;95หอ/22;49;
Þา358;Þา;ัสื;12.02.24;;180;
ำ6472;ำ6;ัฮื;12.02.24;95หอ/22;130;
ั75054;ั7;อฦั;12.02.24;สหึ-696-22-P07;0;
ำ62803;ำ6;ฤฬฤ;12.02.24;95หอ/22;130;
ำ62865;ำ6;ฬะย;12.02.24;95หอ/22;74;
Þย9841;Þย;รัย;12.02.24;;39;
